1.000000000000000000e+00 1.086784000912868198e+00 1.106651154410055682e+00 1.067918659847642893e+00 1.027772326608654030e+00 9.876259933696652782e-01 9.474796601306763044e-01 9.073333268916875527e-01 8.671869936526986899e-01 8.270406604137097162e-01 7.868943271747208534e-01 7.473346760135437528e-01 7.473346760135437528e-01 7.394118313521632624e-01 7.353102136364733088e-01 7.312085959207832442e-01 7.271069782050931796e-01 7.230053604894032260e-01 7.189037427737131614e-01 7.148021250580230967e-01 7.107005073423331432e-01 7.065988896266430785e-01 7.024972352120111285e-01 7.024972352120111285e-01 7.412387493668012306e-01 8.341221582011847380e-01 9.318090482064629310e-01 1.029495938211741457e+00 1.127182828217019539e+00 1.224869718222297843e+00 1.322556608227576147e+00 1.420243498232854451e+00 1.517930388238132977e+00 1.615617278243411281e+00 1.615617278243411281e+00 1.691722147718840885e+00 1.742884483747672242e+00 1.794046819776503821e+00 1.845209155805335399e+00 1.896371491834166756e+00 1.947533827862998335e+00 1.998696163891829913e+00 2.049858499920661270e+00 2.101020835949492849e+00 2.152183171978324427e+00 2.152183171978324427e+00 2.232938544501287925e+00 2.330625434506566229e+00 2.428312324511844089e+00 2.525999214517122837e+00 2.623686104522400697e+00 2.721372994527679445e+00 2.819059884532957305e+00 2.916746774538235609e+00 3.014433664543513913e+00 3.112120554548792217e+00 3.112120554548792217e+00 3.206234465946580681e+00 3.288614326553903400e+00 3.370994187161226119e+00 3.453374047768548838e+00 3.535753908375871557e+00 3.618133768983194276e+00 3.700513629590516551e+00 3.782893490197839270e+00 3.865273350805161989e+00 3.947653211412484708e+00 3.947653211412484708e+00 4.040410371573542214e+00 4.134760091355984990e+00 4.229109811138428654e+00 4.323459530920872318e+00 4.417809250703315982e+00 4.512158970485758758e+00 4.606508690268202422e+00 4.700858410050646086e+00 4.795208129833088861e+00 4.889557837434399978e+00 4.889557837434399978e+00 4.957328545540375941e+00 4.953924650185061118e+00 4.937506794975909052e+00 4.921088939766756098e+00 4.904671084557604033e+00 4.888253229348451079e+00 4.871835374139299013e+00 4.855417518930146059e+00 4.838999663720993993e+00 4.822581808511841039e+00 4.822581808511841039e+00 4.766740330066094877e+00 4.683515810853225325e+00 4.600291291640355773e+00 4.517066772427486221e+00 4.433842253214616669e+00 4.350617734001747117e+00 4.267393214788878453e+00 4.184168695576008901e+00 4.100944176363139348e+00 4.017719657150269796e+00 4.017719657150269796e+00 3.969005992404883276e+00 4.004877951463191366e+00 4.088182850177678240e+00 4.172371267080889012e+00 4.256559683984099784e+00 4.340748100887310557e+00 4.424936517790520440e+00 4.509124934693731213e+00 4.593313351596941985e+00 4.677501768500152757e+00 4.761330857237281222e+00 4.761330857237281222e+00 4.823043218617580230e+00 4.881850889681924599e+00 4.940658560746269856e+00 4.999466231810614225e+00 5.058273902874958594e+00 5.117081573939303851e+00 5.175889245003648220e+00 5.234696916067992589e+00 5.293504587132337846e+00 5.352312287898423726e+00 5.352312287898423726e+00 5.437685543361540752e+00 5.531237306816352728e+00 5.621026565701933819e+00 5.710815824587515799e+00 5.800605083473096890e+00 5.890394342358677982e+00 5.980183601244259073e+00 6.069972860129840164e+00 6.159762119015422144e+00 6.249551377901003235e+00 6.249551377901003235e+00 6.346316919905897969e+00 6.439822414571765741e+00 6.533327909237633513e+00 6.626833403903502173e+00 6.720338898569369945e+00 6.813844393235237717e+00 6.907349887901105490e+00 7.000855382566973262e+00 7.094360877232841034e+00 7.187866371898708806e+00 7.187866371898708806e+00 7.284260446273192358e+00 7.374049705158773449e+00 7.463838964044354540e+00 7.553628222929936520e+00 7.643417481815517611e+00 7.733206740701098703e+00 7.822995999586679794e+00 7.912785258472260885e+00 8.002574517357842865e+00 8.092363776243423956e+00 8.092363776243423956e+00 8.189129318248319578e+00 8.282634812914187350e+00 8.376140307580055122e+00 8.469645802245922894e+00 8.563151296911790666e+00 8.656656791577658439e+00 8.750162286243526211e+00 8.843667780909393983e+00 8.937173275575261755e+00 9.030678770241129527e+00 9.030678770241129527e+00 9.126860705504650895e+00 9.178947546615516373e+00 9.175386008917104874e+00 9.170315011542943040e+00 9.165244014168781206e+00 9.160173016794619372e+00 9.155102019420459314e+00 9.150031022046297480e+00 9.144960024672135646e+00 9.139889027297973811e+00 9.135449054426212356e+00 9.135449054426212356e+00 9.163285042262218738e+00 9.194870253921546777e+00 9.226455465580873039e+00 9.258040677240201077e+00 9.289625888899529116e+00 9.321211100558855378e+00 9.352796312218183417e+00 9.384381523877511455e+00 9.415966735536837717e+00 9.447551912343023162e+00 9.447551912343023162e+00 9.435038762045641292e+00 9.387299711211987585e+00 9.339560660378333878e+00 9.291821609544680172e+00 9.244082558711026465e+00 9.196343507877372758e+00 9.148604457043719052e+00 9.100865406210065345e+00 9.053126355376411638e+00 9.005387304542757931e+00 9.005387304542757931e+00 9.000795500238499613e+00 9.032303164320698130e+00 9.063810828402896647e+00 9.095318492485095163e+00 9.126826156567293680e+00 9.158333820649492196e+00 9.189841484731690713e+00 9.221349148813889229e+00 9.252856812896087746e+00 9.284364476978286262e+00 9.284364476978286262e+00 9.271851326680904393e+00 9.224112275847250686e+00 9.176373225013596979e+00 9.128634174179943273e+00 9.080895123346289566e+00 9.033156072512635859e+00 8.985417021678982152e+00 8.937677970845328446e+00 8.889938920011674739e+00 8.842199869178021032e+00 8.842199869178021032e+00 8.838034467460785137e+00 8.906695857405834360e+00 8.984994683348741518e+00 9.063293509291648675e+00 9.141592335234555833e+00 9.219891161177462990e+00 9.298189987120370148e+00 9.376488813063277306e+00 9.454787639006184463e+00 9.533086464949093397e+00 9.533086464949093397e+00 9.574657345534566488e+00 9.539208230733192906e+00 9.491469179899539199e+00 9.443730129065885492e+00 9.395991078232231786e+00 9.348252027398578079e+00 9.300512976564924372e+00 9.252773925731270666e+00 9.205034874897618735e+00 9.157295824063965028e+00 9.157295824063965028e+00 9.152704019759706711e+00 9.184211683841905227e+00 9.215719347924103744e+00 9.247227012006302260e+00 9.278734676088500777e+00 9.310242340170699293e+00 9.341750004252897810e+00 9.373257668335096326e+00 9.404765332417296619e+00 9.436272996499495136e+00 9.436272996499495136e+00 9.423759846202113266e+00 9.376020795368459559e+00 9.328281744534805853e+00 9.280542693701152146e+00 9.232803642867498439e+00 9.185064592033846509e+00 9.137325541200192802e+00 9.089586490366539095e+00 9.041847439532885389e+00 8.994108388699231682e+00 8.994108388699231682e+00 8.967388150986382200e+00 8.944324455503547711e+00 8.921260760020714997e+00 8.898197064537880507e+00 8.875133369055047794e+00 8.852069673572213304e+00 8.829005978089380591e+00 8.805942282606546101e+00 8.782878587123711611e+00 8.759814855903178099e+00 8.759814855903178099e+00 8.698472571718504298e+00 8.601914330322541602e+00 8.521262870552389401e+00 8.441453011896772551e+00 8.361643153241155701e+00 8.281833294585538852e+00 8.202023435929922002e+00 8.122213577274305152e+00 8.042403718618688302e+00 7.962593859963071452e+00 7.882421974325757752e+00 7.882421974325757752e+00 7.786040607281416115e+00 7.689899012554687552e+00 7.593757417827958989e+00 7.497615823101230426e+00 7.401474228374500974e+00 7.305332633647772411e+00 7.209191038921043848e+00 7.113049444194315285e+00 7.016907849467585834e+00 6.920766254740857271e+00 6.920766254740857271e+00 6.825419097591796103e+00 6.739623943584308385e+00 6.653828789576820668e+00 6.568033635569332951e+00 6.482238481561845234e+00 6.396443327554357516e+00 6.310648173546869799e+00 6.224853019539382082e+00 6.139057865531894365e+00 6.053262711524406647e+00 6.053262711524406647e+00 5.957019419054688569e+00 5.883260077695263490e+00 5.817835430897722482e+00 5.752410784100181473e+00 5.686986137302639577e+00 5.621561490505098568e+00 5.556136843707557560e+00 5.490712196910015663e+00 5.425287550112474655e+00 5.359862903314933646e+00 5.359862903314933646e+00 5.271011605158600233e+00 5.180425704658324193e+00 5.094630550650836476e+00 5.008835396643348759e+00 4.923040242635861041e+00 4.837245088628373324e+00 4.751449934620885607e+00 4.665654780613397890e+00 4.579859626605910172e+00 4.494064472598422455e+00 4.494064472598422455e+00 4.397683105554080818e+00 4.301541510827352255e+00 4.205399916100623692e+00 4.109258321373895129e+00 4.013116726647165677e+00 3.916975131920437114e+00 3.820833537193708551e+00 3.724691942466979544e+00 3.628550347740250981e+00 3.532408753013521974e+00 3.532408753013521974e+00 3.437061595864461250e+00 3.351266441856973533e+00 3.265471287849485815e+00 3.179676133841997654e+00 3.093880979834509937e+00 3.008085825827022219e+00 2.922290671819534502e+00 2.836495517812046785e+00 2.750700363804559068e+00 2.664905209797070906e+00 2.664905209797070906e+00 2.568661917327352828e+00 2.494902575967928193e+00 2.429477929170386741e+00 2.364053282372845288e+00 2.298628635575304280e+00 2.233203988777762827e+00 2.167779341980221819e+00 2.102354695182680366e+00 2.036930048385138914e+00 1.971505401587597683e+00 1.971505401587597683e+00 1.882658235839573369e+00 1.782735806516140942e+00 1.682813377192708515e+00 1.582890947869276088e+00 1.482968518545843661e+00 1.383046089222411013e+00 1.283123659898978808e+00 1.183201230575546159e+00 1.083278801252113954e+00 9.833563719286814164e-01 9.833563719286814164e-01 8.949696069975051627e-01 8.617187000473482961e-01 8.405746147173367433e-01 8.194305293873250795e-01 7.982864440573135267e-01 7.771423587273018629e-01 7.559982733972903102e-01 7.348541880672787574e-01 7.137101027372670936e-01 6.925660174072555408e-01 6.925660174072555408e-01 6.939029763330103462e-01 6.990907881237286015e-01 7.042785999144468567e-01 7.094664117051650010e-01 7.146542234958832562e-01 7.198420352866015115e-01 7.250298470773197668e-01 7.302176588680379110e-01 7.354054706587561663e-01 7.405932457681539960e-01 7.405932457681539960e-01 7.231923578988747048e-01 7.019684068357505691e-01 6.807444557726265444e-01 6.595205047095024087e-01 6.382965536463782730e-01 6.170726025832542483e-01 5.958486515201302236e-01 5.746247004570060879e-01 5.534007493938819522e-01 5.321768342263420992e-01 5.321768342263420992e-01 5.552773613039782008e-01 6.434661035948122665e-01 7.416893180587177392e-01 8.396946818757226039e-01 9.377000456927273575e-01 1.035705409509732222e+00 1.133710773326737087e+00 1.231716137143741951e+00 1.329721500960746594e+00 1.427726864777751459e+00 1.525835485756678933e+00 1.525835485756678933e+00 1.624681824438514832e+00 1.723205904314906611e+00 1.821729984191298168e+00 1.920254064067689947e+00 2.018778143944081727e+00 2.117302223820473284e+00 2.215826303696865285e+00 2.314350383573256842e+00 2.412874463449648843e+00 2.511398549603451436e+00 2.511398549603451436e+00 2.610980463452731382e+00 2.710541366668336671e+00 2.810102269883942405e+00 2.909663173099547695e+00 3.009224076315153429e+00 3.108784979530758719e+00 3.208345882746364452e+00 3.307906785961969742e+00 3.407467689177575476e+00 3.507028595821504613e+00 3.507028595821504613e+00 3.597684859432681126e+00 3.672515510211456835e+00 3.747346160990232544e+00 3.822176811769008253e+00 3.897007462547783962e+00 3.971838113326559672e+00 4.046668764105334937e+00 4.121499414884111090e+00 4.196330065662886355e+00 4.271160716441662508e+00 4.271160716441662508e+00 4.364289728852664751e+00 4.463858248595676592e+00 4.563426768338688433e+00 4.662995288081699385e+00 4.762563807824711226e+00 4.862132327567723067e+00 4.961700847310734908e+00 5.061269367053746748e+00 5.160837886796757701e+00 5.260406406539769542e+00 5.260406406539769542e+00 5.359252745221605885e+00 5.457776825097996998e+00 5.556300904974388999e+00 5.654824984850781000e+00 5.753349064727172113e+00 5.851873144603564114e+00 5.950397224479956115e+00 6.048921304356347228e+00 6.147445384232739229e+00 6.245969470386542710e+00 6.245969470386542710e+00 6.324259538072619868e+00 6.337342234394082396e+00 6.337587669843105509e+00 6.337833105292127733e+00 6.338078540741149958e+00 6.338323976190173070e+00 6.338569411639195295e+00 6.338814847088218407e+00 6.339060282537240631e+00 6.339305717986263744e+00 6.339305717986263744e+00 6.361936883506956519e+00 6.388359808437249043e+00 6.414782733367541567e+00 6.441205658297833203e+00 6.467628583228125727e+00 6.494051508158418251e+00 6.520474433088709887e+00 6.546897358019002411e+00 6.573320282949294047e+00 6.599743172452078532e+00 6.599743172452078532e+00 6.663316776204930569e+00 6.751738125365121412e+00 6.840159474525312255e+00 6.928580823685503098e+00 7.017002172845693941e+00 7.105423522005884784e+00 7.193844871166075627e+00 7.282266220326265582e+00 7.370687569486456425e+00 7.459108918646647268e+00 7.459108918646647268e+00 7.516035960354791712e+00 7.498176505595486319e+00 7.467448782995315781e+00 7.436721060395145244e+00 7.405993337794974707e+00 7.375265615194804170e+00 7.344537892594633632e+00 7.313810169994463095e+00 7.283082447394292558e+00 7.252354724794122021e+00 7.252354724794122021e+00 7.185511654790817104e+00 7.095046963039993493e+00 7.004582271289169881e+00 6.914117579538347158e+00 6.823652887787523547e+00 6.733188196036700823e+00 6.642723504285877212e+00 6.552258812535054489e+00 6.461794120784230877e+00 6.371329429033407266e+00 6.371329429033407266e+00 6.292951750391167387e+00 6.216803309666969035e+00 6.140654868942770683e+00 6.064506428218572331e+00 5.988357987494373091e+00 5.912209546770174740e+00 5.836061106045976388e+00 5.759912665321778036e+00 5.683764224597578796e+00 5.607615760073059619e+00 5.607615760073059619e+00 5.519056719414050072e+00 5.428557231738859734e+00 5.338057744063668508e+00 5.247558256388478171e+00 5.157058768713286945e+00 5.066559281038095719e+00 4.976059793362905381e+00 4.885560305687714155e+00 4.795060818012522930e+00 4.704561345972265052e+00 4.704561345972265052e+00 4.626183667330026061e+00 4.550035226605826821e+00 4.473886785881628469e+00 4.397738345157430118e+00 4.321589904433231766e+00 4.245441463709033414e+00 4.169293022984835062e+00 4.093144582260636710e+00 4.016996141536438358e+00 3.940847677011919625e+00 3.940847677011919625e+00 3.847189416862501155e+00 3.747836705941624658e+00 3.648483995020747717e+00 3.549131284099871220e+00 3.449778573178994279e+00 3.350425862258117782e+00 3.251073151337240841e+00 3.151720440416363900e+00 3.052367729495487403e+00 2.953015018574610906e+00 2.953015018574610906e+00 2.871237654500427006e+00 2.811619593852305421e+00 2.752001533204183836e+00 2.692383472556062696e+00 2.632765411907941111e+00 2.573147351259819526e+00 2.513529290611698386e+00 2.453911229963576801e+00 2.394293169315455216e+00 2.334675108667333632e+00 2.334675108667333632e+00 2.316540181082031413e+00 2.334392428862896107e+00 2.352244676643760801e+00 2.370096924424625495e+00 2.387949172205490189e+00 2.405801419986354883e+00 2.423653667767219133e+00 2.441505915548083827e+00 2.459358163328948521e+00 2.477210411109813215e+00 2.477210411109813215e+00 2.534196546131173733e+00 2.618219400333688718e+00 2.702242254536203703e+00 2.786265108738718688e+00 2.870287962941234117e+00 2.954310817143749102e+00 3.038333671346264087e+00 3.122356525548779071e+00 3.206379379751294056e+00 3.290402233953809041e+00 3.290402233953809041e+00 3.340774085107411473e+00 3.358626332888276167e+00 3.376478580669140861e+00 3.394330828450005555e+00 3.412183076230869805e+00 3.430035324011734499e+00 3.447887571792599193e+00 3.465739819573463887e+00 3.483592067354328581e+00 3.501444315135193275e+00 3.501444315135193275e+00 3.558430450156553793e+00 3.642453304359068778e+00 3.726476158561583762e+00 3.810499012764098747e+00 3.894521866966614176e+00 3.978544721169129161e+00 4.062567575371644146e+00 4.146590429574159131e+00 4.230613283776674116e+00 4.314636137979189101e+00 4.314636137979189101e+00 4.408438102985974716e+00 4.503727992642488687e+00 4.599017882299001769e+00 4.694307771955515740e+00 4.789597661612029711e+00 4.884887551268542794e+00 4.980177440925056764e+00 5.075467330581569847e+00 5.170757220238083818e+00 5.266047098745210597e+00 5.266047098745210597e+00 5.335826760187810436e+00 5.326010809803785051e+00 5.244522318476239064e+00 5.148341029522679690e+00 5.052159740569120316e+00 4.955978451615560942e+00 4.859797162662001568e+00 4.763615873708442194e+00 4.667434584754882820e+00 4.571253295801323446e+00 4.475072006847764072e+00 4.475072006847764072e+00 4.375466524253064371e+00 4.275474083279131143e+00 4.175481642305197916e+00 4.075489201331264688e+00 3.975496760357331905e+00 3.875504319383399121e+00 3.775511878409465893e+00 3.675519437435532666e+00 3.575526996461599438e+00 3.475534555949281401e+00
